date,time,record_identifier,intensity_rating,name
19981001,1200,NA,EX,AL101998
19981001,1800,NA,EX,AL101998
19981002,0,NA,EX,AL101998
19981002,600,NA,EX,AL101998
19981002,1200,NA,EX,AL101998
19981002,1800,NA,EX,AL101998
19981003,0,NA,EX,AL101998
19981003,600,NA,EX,AL101998
19981003,1200,NA,EX,AL101998
19981003,1800,NA,EX,AL101998
19981004,0,NA,EX,AL101998
19981004,600,NA,EX,AL101998
19981004,1200,NA,EX,AL101998
19980923,1200,NA,TD,AL111998
19980923,1800,NA,TD,AL111998
19980924,0,NA,TS,AL111998
19980924,600,NA,TS,AL111998
19980924,1200,NA,TS,AL111998
19980924,1800,NA,TS,AL111998
19980925,0,NA,TS,AL111998
19980925,600,NA,TS,AL111998
19980925,1200,NA,HU,AL111998
19980925,1800,NA,HU,AL111998
19980926,0,NA,HU,AL111998
19980926,600,NA,HU,AL111998
19980926,1200,NA,HU,AL111998
19980926,1800,NA,HU,AL111998
19980927,0,NA,HU,AL111998
19980927,600,NA,HU,AL111998
19980927,1200,NA,HU,AL111998
19980927,1800,NA,HU,AL111998
19980928,0,NA,TS,AL111998
19980928,600,NA,EX,AL111998
19980928,1200,NA,EX,AL111998
19980928,1800,NA,EX,AL111998
19980929,0,NA,EX,AL111998
19980929,600,NA,EX,AL111998
19980929,1200,NA,EX,AL111998
19980929,1800,NA,EX,AL111998
19981005,0,NA,TD,AL121998
19981005,600,NA,TS,AL121998
19981005,1200,NA,TS,AL121998
19981005,1800,NA,TS,AL121998
19981006,0,NA,TS,AL121998
19981006,600,NA,TS,AL121998
19981006,1200,NA,TS,AL121998
19981006,1800,NA,TS,AL121998
19981007,0,NA,TS,AL121998
19981007,600,NA,TS,AL121998
19981007,1200,NA,TS,AL121998
19981007,1800,NA,TS,AL121998
19981008,0,NA,TS,AL121998
19981008,600,NA,TS,AL121998
19981008,1200,NA,TS,AL121998
19981008,1800,NA,TS,AL121998
19981009,0,NA,TS,AL121998
19981009,600,NA,TS,AL121998
19981009,1200,NA,HU,AL121998
19981009,1800,NA,HU,AL121998
19981010,0,NA,EX,AL121998
19981022,0,NA,TD,AL131998
19981022,600,NA,TD,AL131998
19981022,1200,NA,TD,AL131998
19981022,1800,NA,TS,AL131998
19981023,0,NA,TS,AL131998
19981023,600,NA,TS,AL131998
19981023,1200,NA,TS,AL131998
19981023,1800,NA,TS,AL131998
19981024,0,NA,TS,AL131998
19981024,600,NA,HU,AL131998
19981024,1200,NA,HU,AL131998
19981024,1800,NA,HU,AL131998
19981025,0,NA,HU,AL131998
19981025,600,NA,HU,AL131998
19981025,1200,NA,HU,AL131998
19981025,1800,NA,HU,AL131998
19981026,0,NA,HU,AL131998
19981026,600,NA,HU,AL131998
19981026,1200,NA,HU,AL131998
19981026,1800,NA,HU,AL131998
19981027,0,NA,HU,AL131998
19981027,600,NA,HU,AL131998
19981027,1200,NA,HU,AL131998
19981027,1800,NA,HU,AL131998
19981028,0,NA,HU,AL131998
19981028,600,NA,HU,AL131998
19981028,1200,NA,HU,AL131998
19981028,1800,NA,HU,AL131998
19981029,0,NA,HU,AL131998
19981029,600,NA,HU,AL131998
19981029,1200,L,HU,AL131998
19981029,1800,NA,TS,AL131998
19981030,0,NA,TS,AL131998
19981030,600,NA,TS,AL131998
19981030,1200,NA,TS,AL131998
19981030,1800,NA,TS,AL131998
19981031,0,NA,TS,AL131998
19981031,600,NA,TS,AL131998
19981031,1200,NA,TS,AL131998
19981031,1800,NA,TD,AL131998
19981101,0,NA,TD,AL131998
19981101,600,NA,TD,AL131998
19981101,1200,NA,TD,AL131998
19981101,1800,NA,TD,AL131998
19981102,0,NA,LO,AL131998
19981102,600,NA,LO,AL131998
19981102,1200,NA,LO,AL131998
19981102,1800,NA,LO,AL131998
19981103,0,NA,LO,AL131998
19981103,600,NA,LO,AL131998
19981103,1200,NA,LO,AL131998
19981103,1800,NA,TS,AL131998
19981104,0,NA,TS,AL131998
19981104,200,L,TS,AL131998
19981104,600,NA,TD,AL131998
19981104,1200,NA,TS,AL131998
19981104,1800,NA,TS,AL131998
19981105,0,NA,TS,AL131998
19981105,600,NA,TS,AL131998
19981105,1100,L,TS,AL131998
19981105,1200,NA,TS,AL131998
19981105,1800,NA,EX,AL131998
19981106,0,NA,EX,AL131998
19981106,600,NA,EX,AL131998
19981106,1200,NA,EX,AL131998
19981106,1800,NA,EX,AL131998
19981107,0,NA,EX,AL131998
19981107,600,NA,EX,AL131998
19981107,1200,NA,EX,AL131998
19981107,1800,NA,EX,AL131998
19981108,0,NA,EX,AL131998
19981108,600,NA,EX,AL131998
19981108,1200,NA,EX,AL131998
19981108,1800,NA,EX,AL131998
19981109,0,NA,EX,AL131998
19981109,600,NA,EX,AL131998
19981109,1200,NA,EX,AL131998
19981109,1800,NA,EX,AL131998
19981124,0,NA,TD,AL141998
19981124,600,NA,TS,AL141998
19981124,1200,NA,TS,AL141998
19981124,1800,NA,TS,AL141998
19981125,0,NA,TS,AL141998
19981125,600,NA,TS,AL141998
19981125,1200,NA,TS,AL141998
19981125,1800,NA,TS,AL141998
19981126,0,NA,TS,AL141998
19981126,600,NA,TS,AL141998
19981126,1200,NA,TD,AL141998
19981126,1800,NA,TD,AL141998
19981127,0,NA,TD,AL141998
19981127,600,NA,TD,AL141998
19981127,1200,NA,TD,AL141998
19981127,1800,NA,TS,AL141998
19981128,0,NA,TS,AL141998
19981128,600,NA,TS,AL141998
19981128,1200,NA,TS,AL141998
19981128,1800,NA,TS,AL141998
19981129,0,NA,TS,AL141998
19981129,600,NA,TS,AL141998
19981129,1200,NA,TS,AL141998
19981129,1800,NA,TS,AL141998
19981130,0,NA,HU,AL141998
19981130,600,NA,HU,AL141998
19981130,1200,NA,HU,AL141998
19981130,1800,NA,HU,AL141998
19981201,0,NA,HU,AL141998
19981201,600,NA,HU,AL141998
19981201,1200,NA,TS,AL141998
19981201,1800,NA,EX,AL141998
19981202,0,NA,EX,AL141998
19981202,600,NA,EX,AL141998
19981202,1200,NA,EX,AL141998
19990611,1800,NA,TD,AL011999
19990612,0,NA,TD,AL011999
19990612,600,NA,TD,AL011999
19990612,1200,NA,TS,AL011999
19990612,1800,NA,TS,AL011999
19990613,0,NA,TS,AL011999
19990613,600,NA,TS,AL011999
19990613,1200,NA,TS,AL011999
19990613,1800,NA,TS,AL011999
19990614,0,NA,TS,AL011999
19990614,600,NA,TS,AL011999
19990614,1200,NA,TS,AL011999
19990614,1800,NA,TS,AL011999
19990615,0,NA,TS,AL011999
19990615,600,NA,TS,AL011999
19990615,1200,NA,TS,AL011999
19990615,1800,NA,TS,AL011999
19990616,0,NA,TS,AL011999
19990616,600,NA,TS,AL011999
19990616,1200,NA,TS,AL011999
19990616,1800,NA,TS,AL011999
19990617,0,NA,TD,AL011999
19990617,600,NA,TD,AL011999
19990617,1200,NA,TD,AL011999
19990617,1800,NA,TD,AL011999
19990618,0,NA,TD,AL011999
19990702,1800,NA,TD,AL021999
19990703,0,NA,TD,AL021999
19990703,400,L,TD,AL021999
19990703,600,NA,TD,AL021999
19990818,1800,NA,TD,AL031999
19990819,0,NA,TD,AL031999
19990819,600,NA,TD,AL031999
19990819,1200,NA,TD,AL031999
19990819,1800,NA,TS,AL031999
19990820,0,NA,TS,AL031999
19990820,600,NA,TS,AL031999
19990820,1200,NA,TS,AL031999
19990820,1800,NA,TS,AL031999
19990821,0,NA,HU,AL031999
19990821,600,NA,HU,AL031999
19990821,1200,NA,HU,AL031999
19990821,1800,NA,HU,AL031999
19990822,0,NA,HU,AL031999
19990822,600,NA,HU,AL031999
19990822,1200,NA,HU,AL031999
19990822,1800,NA,HU,AL031999
19990823,0,L,HU,AL031999
19990823,600,NA,HU,AL031999
19990823,1200,NA,TS,AL031999
19990823,1800,NA,TS,AL031999
19990824,0,NA,TD,AL031999
19990824,600,NA,TD,AL031999
19990824,1200,NA,TD,AL031999
19990824,1800,NA,TD,AL031999
19990825,0,NA,TD,AL031999
19990819,0,NA,TD,AL041999
19990819,600,NA,TD,AL041999
19990819,1200,NA,TD,AL041999
19990819,1800,NA,TD,AL041999
19990820,0,NA,TD,AL041999
19990820,600,NA,TD,AL041999
19990820,1200,NA,TD,AL041999
19990820,1800,NA,TS,AL041999
19990821,0,NA,TS,AL041999
19990821,600,NA,TS,AL041999
19990821,1200,NA,TS,AL041999
19990821,1800,NA,TS,AL041999
19990822,0,NA,HU,AL041999
19990822,600,NA,HU,AL041999
19990822,1200,NA,HU,AL041999
19990822,1800,NA,TS,AL041999
19990823,0,NA,TS,AL041999
19990823,600,NA,TS,AL041999
19990823,1200,NA,TS,AL041999
19990823,1800,NA,TS,AL041999
19990824,0,NA,TS,AL041999
19990824,600,NA,TS,AL041999
19990824,1200,NA,TS,AL041999
19990824,1800,NA,TS,AL041999
19990825,0,NA,TS,AL041999
19990825,600,NA,TS,AL041999
19990825,1200,NA,TS,AL041999
19990825,1800,NA,TS,AL041999
19990826,0,NA,HU,AL041999
19990826,600,NA,HU,AL041999
19990826,1200,NA,HU,AL041999
19990826,1800,NA,HU,AL041999
19990827,0,NA,HU,AL041999
19990827,600,NA,HU,AL041999
19990827,1200,NA,HU,AL041999
19990827,1800,NA,HU,AL041999
19990828,0,NA,HU,AL041999
19990828,600,NA,HU,AL041999
19990828,1200,NA,HU,AL041999
19990828,1800,NA,HU,AL041999
19990829,0,NA,HU,AL041999
19990829,600,NA,HU,AL041999
19990829,1200,NA,HU,AL041999
19990829,1800,NA,HU,AL041999
19990830,0,NA,HU,AL041999
19990830,600,NA,HU,AL041999
19990830,1200,NA,HU,AL041999
19990830,1800,NA,HU,AL041999
19990831,0,NA,HU,AL041999
19990831,600,NA,TS,AL041999
19990831,1200,NA,TS,AL041999
19990824,0,NA,TD,AL051999
19990824,600,NA,TD,AL051999
19990824,1200,NA,TS,AL051999
19990824,1800,NA,TS,AL051999
19990825,0,NA,TS,AL051999
19990825,600,NA,TS,AL051999
19990825,1200,NA,TS,AL051999
19990825,1800,NA,TS,AL051999
19990826,0,NA,TS,AL051999
19990826,600,NA,HU,AL051999
19990826,1200,NA,HU,AL051999
19990826,1800,NA,HU,AL051999
19990827,0,NA,HU,AL051999
19990827,600,NA,HU,AL051999
19990827,1200,NA,HU,AL051999
19990827,1800,NA,HU,AL051999
19990828,0,NA,HU,AL051999
19990828,600,NA,HU,AL051999
19990828,700,L,HU,AL051999
19990828,1200,NA,HU,AL051999
19990828,1800,NA,HU,AL051999
19990829,0,NA,HU,AL051999
19990829,600,NA,HU,AL051999
19990829,1200,NA,HU,AL051999
19990829,1800,NA,HU,AL051999
19990830,0,NA,HU,AL051999
19990830,600,NA,HU,AL051999
19990830,1200,NA,HU,AL051999
19990830,1800,NA,HU,AL051999
19990831,0,NA,HU,AL051999
19990831,600,NA,HU,AL051999
19990831,1200,NA,HU,AL051999
19990831,1800,NA,HU,AL051999
19990901,0,NA,TS,AL051999
19990901,600,NA,TS,AL051999
19990901,1200,NA,TS,AL051999
19990901,1800,NA,TS,AL051999
19990902,0,NA,TS,AL051999
19990902,600,NA,TS,AL051999
19990902,1200,NA,TS,AL051999
19990902,1800,NA,TS,AL051999
19990903,0,NA,TS,AL051999
19990903,600,NA,TS,AL051999
19990903,1200,NA,TS,AL051999
19990903,1800,NA,TS,AL051999
19990904,0,NA,TS,AL051999
19990904,600,NA,TS,AL051999
19990904,1200,NA,TS,AL051999
19990904,1800,NA,TS,AL051999
19990904,2100,L,TS,AL051999
19990905,0,NA,TS,AL051999
19990905,600,NA,TS,AL051999
19990905,1200,NA,TD,AL051999
19990905,1800,NA,TD,AL051999
19990906,0,NA,TD,AL051999
19990906,600,NA,TD,AL051999
19990906,1200,NA,TD,AL051999
19990906,1800,NA,TD,AL051999
19990907,0,NA,TD,AL051999
19990907,600,NA,TD,AL051999
19990907,1200,NA,TD,AL051999
19990907,1800,NA,EX,AL051999
19990908,0,NA,EX,AL051999
19990908,600,NA,EX,AL051999
19990908,1200,NA,EX,AL051999
19990908,1800,NA,EX,AL051999
19990824,600,NA,TD,AL061999
19990824,1200,NA,TS,AL061999
19990824,1800,NA,TS,AL061999
19990825,0,NA,TS,AL061999
19990825,600,NA,TS,AL061999
19990825,1200,NA,TS,AL061999
19990825,1800,NA,TS,AL061999
19990826,0,NA,TS,AL061999
19990826,600,NA,TS,AL061999
19990826,1200,NA,TS,AL061999
19990826,1800,NA,TS,AL061999
19990827,0,NA,TS,AL061999
19990827,600,NA,TS,AL061999
19990827,1200,NA,TS,AL061999
19990827,1800,NA,TS,AL061999
19990828,0,NA,TS,AL061999
19990828,600,NA,TS,AL061999
19990828,1200,NA,TD,AL061999
19990905,1800,NA,TD,AL071999
19990906,0,NA,TD,AL071999
19990906,600,NA,TD,AL071999
19990906,1200,L,TD,AL071999
19990906,1800,NA,TD,AL071999
19990907,0,NA,TD,AL071999
19990907,600,NA,TD,AL071999
19990907,1200,NA,TD,AL071999
19990907,1800,NA,TD,AL081999
19990908,0,NA,TD,AL081999
19990908,600,NA,TS,AL081999
19990908,1200,NA,TS,AL081999
19990908,1800,NA,TS,AL081999
19990909,0,NA,TS,AL081999
19990909,600,NA,TS,AL081999
19990909,1200,NA,TS,AL081999
19990909,1800,NA,TS,AL081999
19990910,0,NA,TS,AL081999
19990910,600,NA,TS,AL081999
19990910,1200,NA,HU,AL081999
19990910,1800,NA,HU,AL081999
19990911,0,NA,HU,AL081999
19990911,600,NA,HU,AL081999
19990911,1200,NA,HU,AL081999
19990911,1800,NA,HU,AL081999
19990912,0,NA,HU,AL081999
19990912,600,NA,HU,AL081999
19990912,1200,NA,HU,AL081999
19990912,1800,NA,HU,AL081999
19990913,0,NA,HU,AL081999
19990913,600,NA,HU,AL081999
19990913,1200,NA,HU,AL081999
19990913,1800,NA,HU,AL081999
19990914,0,NA,HU,AL081999
19990914,600,NA,HU,AL081999
19990914,1200,L,HU,AL081999
19990914,1800,NA,HU,AL081999
19990914,1900,L,HU,AL081999
19990915,0,NA,HU,AL081999
19990915,600,NA,HU,AL081999
19990915,1200,NA,HU,AL081999
19990915,1800,NA,HU,AL081999
19990916,0,NA,HU,AL081999
19990916,600,NA,HU,AL081999
19990916,630,L,HU,AL081999
19990916,1200,NA,HU,AL081999
19990916,1800,NA,TS,AL081999
19990917,0,NA,TS,AL081999
19990917,600,NA,TS,AL081999
19990917,1200,NA,EX,AL081999
19990917,1800,NA,EX,AL081999
19990918,0,NA,EX,AL081999
19990918,600,NA,EX,AL081999
19990918,1200,NA,EX,AL081999
19990918,1800,NA,EX,AL081999
19990919,0,NA,EX,AL081999
19990919,600,NA,EX,AL081999
19990919,1200,NA,EX,AL081999
19990911,1200,NA,TD,AL091999
19990911,1800,NA,TD,AL091999
19990912,0,NA,TD,AL091999
19990912,600,NA,TD,AL091999
19990912,1200,NA,TS,AL091999
19990912,1800,NA,TS,AL091999
19990913,0,NA,TS,AL091999
19990913,600,NA,TS,AL091999
19990913,1200,NA,HU,AL091999
19990913,1800,NA,HU,AL091999
19990914,0,NA,HU,AL091999
19990914,600,NA,HU,AL091999
19990914,1200,NA,HU,AL091999
19990914,1800,NA,HU,AL091999
19990915,0,NA,HU,AL091999
19990915,600,NA,HU,AL091999
19990915,1200,NA,HU,AL091999
19990915,1800,NA,HU,AL091999
19990916,0,NA,HU,AL091999
19990916,600,NA,HU,AL091999
19990916,1200,NA,HU,AL091999
19990916,1800,NA,HU,AL091999
19990917,0,NA,HU,AL091999
19990917,600,NA,HU,AL091999
19990917,1200,NA,HU,AL091999
19990917,1800,NA,HU,AL091999
19990918,0,NA,HU,AL091999
19990918,600,NA,HU,AL091999
19990918,1200,NA,HU,AL091999
19990918,1800,NA,HU,AL091999
19990919,0,NA,HU,AL091999
19990919,600,NA,HU,AL091999
19990919,1200,NA,HU,AL091999
19990919,1800,NA,HU,AL091999
19990920,0,NA,HU,AL091999
19990920,600,NA,HU,AL091999
19990920,1200,NA,HU,AL091999
19990920,1800,NA,HU,AL091999
19990921,0,NA,HU,AL091999
19990921,600,NA,HU,AL091999
19990921,1200,NA,HU,AL091999
19990921,1800,NA,HU,AL091999
19990922,0,NA,HU,AL091999
19990922,600,NA,HU,AL091999
19990922,1200,NA,HU,AL091999
19990922,1800,NA,HU,AL091999
19990923,0,NA,TS,AL091999
19990923,600,NA,TS,AL091999
19990923,1200,NA,EX,AL091999
19990919,600,NA,TD,AL101999
19990919,1200,NA,TD,AL101999
19990919,1800,NA,TD,AL101999
19990920,0,NA,TS,AL101999
19990920,600,NA,TS,AL101999
19990920,1200,NA,TS,AL101999
19990920,1800,NA,TS,AL101999
19990921,0,NA,TS,AL101999
19990921,600,NA,TS,AL101999
19990921,800,I,TS,AL101999
19990921,1200,NA,TS,AL101999
19990921,1700,L,TS,AL101999
19990921,1800,NA,TS,AL101999
19990922,0,NA,TS,AL101999
19991004,600,NA,TD,AL111999
19991004,1200,NA,TD,AL111999
19991004,1800,NA,TD,AL111999
19991005,0,NA,TD,AL111999
19991005,600,NA,TD,AL111999
19991005,1200,NA,TD,AL111999
19991005,1800,NA,TD,AL111999
19991006,0,NA,TD,AL111999
19991006,600,NA,TD,AL111999
19991006,1200,NA,TD,AL111999
19991006,0,NA,TD,AL121999
19991006,600,NA,TD,AL121999
19991006,1200,NA,TD,AL121999
19991006,1800,NA,TD,AL121999
19991007,0,NA,TD,AL121999
19991007,600,NA,TD,AL121999
19991007,1200,NA,TD,AL121999
19991007,1800,NA,TD,AL121999
19991008,0,NA,TD,AL121999
19991008,600,NA,TD,AL121999
19991008,1200,NA,TD,AL121999
19991008,1800,NA,TD,AL121999
19991012,1200,NA,LO,AL131999
19991012,1800,NA,LO,AL131999
19991013,0,NA,LO,AL131999
19991013,600,NA,TD,AL131999
19991013,1200,NA,TS,AL131999
19991013,1800,NA,TS,AL131999
19991014,0,NA,TS,AL131999
19991014,600,NA,TS,AL131999
19991014,1200,L,TS,AL131999
19991014,1800,NA,TS,AL131999
19991014,1900,L,TS,AL131999
19991015,0,NA,TS,AL131999
19991015,600,NA,HU,AL131999
19991015,1200,NA,HU,AL131999
19991015,1300,L,HU,AL131999
19991015,1800,NA,HU,AL131999
19991015,2e3,L,HU,AL131999
19991016,0,NA,HU,AL131999
19991016,600,NA,HU,AL131999
19991016,1200,NA,HU,AL131999
19991016,1800,NA,HU,AL131999
19991017,0,NA,HU,AL131999
19991017,600,NA,HU,AL131999
19991017,1200,NA,HU,AL131999
19991017,1800,NA,HU,AL131999
19991018,0,NA,HU,AL131999
19991018,600,NA,HU,AL131999
19991018,756,I,HU,AL131999
19991018,1200,NA,HU,AL131999
19991018,1800,NA,HU,AL131999
19991019,0,NA,HU,AL131999
19991019,600,NA,EX,AL131999
19991019,1200,NA,EX,AL131999
19991019,1800,NA,EX,AL131999
19991017,1800,NA,TD,AL141999
19991018,0,NA,TD,AL141999
19991018,600,NA,TS,AL141999
19991018,1200,NA,TS,AL141999
19991018,1800,NA,TS,AL141999
19991019,0,NA,TS,AL141999
19991019,600,NA,TS,AL141999
19991019,1200,NA,TS,AL141999
19991019,1800,NA,HU,AL141999
19991020,0,NA,HU,AL141999
19991020,600,NA,HU,AL141999
19991020,1200,NA,HU,AL141999
19991020,1600,L,HU,AL141999
19991020,1800,NA,HU,AL141999
19991021,0,NA,HU,AL141999
19991021,600,NA,HU,AL141999
19991021,1105,L,TS,AL141999
19991021,1200,NA,TS,AL141999
19991021,1800,NA,TS,AL141999
19991022,0,NA,TS,AL141999
19991022,600,NA,TS,AL141999
19991022,1200,NA,TS,AL141999
19991022,1800,NA,TS,AL141999
19991023,0,NA,TS,AL141999
19991023,600,NA,TS,AL141999
19991023,1200,NA,TS,AL141999
19991023,1800,NA,TS,AL141999
19991024,0,NA,TS,AL141999
19991024,600,NA,TS,AL141999
19991024,1200,NA,HU,AL141999
19991024,1800,NA,HU,AL141999
19991025,0,NA,TS,AL141999
19991025,600,NA,TS,AL141999
19991025,1200,NA,EX,AL141999
19991028,1800,NA,TD,AL151999
19991029,0,NA,TD,AL151999
19991029,600,NA,TD,AL151999
19991029,1200,NA,TD,AL151999
19991029,1800,NA,TS,AL151999
19991030,0,L,TS,AL151999
19991030,600,NA,TD,AL151999
19991030,1200,NA,TD,AL151999
19991030,1800,NA,TD,AL151999
19991031,0,NA,TD,AL151999
19991031,600,NA,TD,AL151999
19991031,1200,NA,TD,AL151999
19991031,1800,NA,TD,AL151999
19991101,0,NA,TD,AL151999
19991101,600,NA,TD,AL151999
19991101,1200,NA,TD,AL151999
19991113,1800,NA,TD,AL161999
19991114,0,NA,TD,AL161999
19991114,600,NA,TD,AL161999
19991114,1200,NA,TS,AL161999
19991114,1800,NA,TS,AL161999
19991115,0,NA,HU,AL161999
19991115,600,NA,HU,AL161999
19991115,1200,NA,HU,AL161999
19991115,1800,NA,HU,AL161999
19991116,0,NA,HU,AL161999
19991116,600,NA,HU,AL161999
19991116,1200,NA,HU,AL161999
19991116,1800,NA,HU,AL161999
19991117,0,NA,HU,AL161999
19991117,600,NA,HU,AL161999
19991117,1200,NA,HU,AL161999
19991117,1800,L,HU,AL161999
19991118,0,NA,HU,AL161999
19991118,600,NA,HU,AL161999
19991118,1200,NA,HU,AL161999
19991118,1800,L,HU,AL161999
19991119,0,L,HU,AL161999
19991119,600,L,HU,AL161999
19991119,1200,NA,HU,AL161999
19991119,1800,NA,TS,AL161999
19991120,0,L,TS,AL161999
19991120,600,NA,TS,AL161999
19991120,1200,NA,TS,AL161999
19991120,1800,NA,TS,AL161999
19991121,0,NA,TS,AL161999
19991121,600,NA,TD,AL161999
19991121,1200,NA,TD,AL161999
19991121,1800,NA,TD,AL161999
19991122,0,NA,TD,AL161999
19991122,600,NA,TD,AL161999
19991122,1200,NA,TD,AL161999
19991122,1800,NA,TD,AL161999
19991123,0,NA,TD,AL161999
19991123,600,NA,TD,AL161999
20000607,1800,NA,TD,AL012000
20000608,0,NA,TD,AL012000
20000608,600,NA,TD,AL012000
20000608,1200,NA,TD,AL012000
20000623,0,NA,TD,AL022000
20000623,600,NA,TD,AL022000
20000623,1200,NA,TD,AL022000
20000623,1800,NA,TD,AL022000
20000624,0,NA,TD,AL022000
20000624,600,NA,TD,AL022000
20000624,1200,NA,TD,AL022000
20000624,1800,NA,TD,AL022000
20000625,0,NA,TD,AL022000
20000625,600,NA,TD,AL022000
20000625,1200,NA,TD,AL022000
20000625,1800,NA,TD,AL022000
20000803,1800,NA,TD,AL032000
20000804,0,NA,TD,AL032000
20000804,600,NA,TS,AL032000
20000804,1200,NA,TS,AL032000
20000804,1800,NA,TS,AL032000
20000805,0,NA,TS,AL032000
20000805,600,NA,TS,AL032000
20000805,1200,NA,TS,AL032000
20000805,1800,NA,TS,AL032000
20000806,0,NA,HU,AL032000
20000806,600,NA,HU,AL032000
20000806,1200,NA,HU,AL032000
20000806,1800,NA,HU,AL032000
20000807,0,NA,HU,AL032000
20000807,600,NA,HU,AL032000
20000807,1200,NA,HU,AL032000
20000807,1800,NA,HU,AL032000
20000808,0,NA,HU,AL032000
20000808,600,NA,HU,AL032000
20000808,1200,NA,HU,AL032000
20000808,1800,NA,HU,AL032000
20000809,0,NA,TS,AL032000
20000809,600,NA,TS,AL032000
20000809,1200,NA,TS,AL032000
20000809,1800,NA,TS,AL032000
20000810,0,NA,HU,AL032000
20000810,600,NA,HU,AL032000
20000810,1200,NA,HU,AL032000
20000810,1800,NA,HU,AL032000
20000811,0,NA,HU,AL032000
20000811,600,NA,HU,AL032000
20000811,1200,NA,HU,AL032000
20000811,1800,NA,HU,AL032000
20000812,0,NA,HU,AL032000
20000812,600,NA,HU,AL032000
20000812,1200,NA,HU,AL032000
20000812,1800,NA,HU,AL032000
20000813,0,NA,HU,AL032000
20000813,600,NA,HU,AL032000
20000813,1200,NA,HU,AL032000
20000813,1800,NA,HU,AL032000
20000814,0,NA,HU,AL032000
20000814,600,NA,TS,AL032000
20000814,1200,NA,TS,AL032000
20000814,1800,NA,TS,AL032000
20000815,0,NA,TS,AL032000
20000815,600,NA,TS,AL032000
20000815,1200,NA,TS,AL032000
20000815,1800,NA,TS,AL032000
20000816,0,NA,TS,AL032000
20000816,600,NA,TS,AL032000
20000816,1200,NA,TS,AL032000
20000816,1800,NA,TS,AL032000
20000817,0,NA,TS,AL032000
20000817,600,NA,TS,AL032000
20000817,1200,NA,TS,AL032000
20000817,1800,NA,TS,AL032000
20000818,0,NA,TS,AL032000
20000818,600,NA,TS,AL032000
20000818,1200,NA,TS,AL032000
20000818,1800,NA,HU,AL032000
20000819,0,NA,HU,AL032000
20000819,600,NA,HU,AL032000
20000819,1200,NA,HU,AL032000
20000819,1800,NA,HU,AL032000
20000820,0,NA,HU,AL032000
20000820,600,NA,HU,AL032000
20000820,1200,NA,HU,AL032000
20000820,1800,NA,HU,AL032000
20000821,0,NA,HU,AL032000
20000821,600,NA,HU,AL032000
20000821,1200,NA,HU,AL032000
20000821,1800,NA,HU,AL032000
20000822,0,NA,HU,AL032000
20000822,600,NA,HU,AL032000
20000822,1200,NA,HU,AL032000
20000822,1800,NA,HU,AL032000
20000823,0,NA,HU,AL032000
20000823,600,NA,TS,AL032000
20000823,1200,NA,EX,AL032000
20000823,1800,NA,EX,AL032000
20000824,0,NA,EX,AL032000
20000824,600,NA,EX,AL032000
20000824,1200,NA,EX,AL032000
20000824,1800,NA,EX,AL032000
20000825,0,NA,EX,AL032000
20000825,600,NA,EX,AL032000
20000808,1200,NA,TD,AL042000
20000808,1800,NA,TD,AL042000
20000809,0,NA,TD,AL042000
20000809,600,NA,TD,AL042000
20000809,1200,NA,TD,AL042000
20000809,1800,NA,TD,AL042000
20000810,0,NA,TD,AL042000
20000810,600,NA,TD,AL042000
20000810,1200,NA,TD,AL042000
20000810,1800,NA,TD,AL042000
20000811,0,NA,TD,AL042000
20000811,600,NA,TD,AL042000
20000811,1200,NA,TD,AL042000
20000813,1800,NA,TD,AL052000
20000814,0,NA,TD,AL052000
20000814,600,NA,TS,AL052000
20000814,1200,NA,TS,AL052000
20000814,1800,NA,TS,AL052000
20000815,0,NA,TS,AL052000
20000815,600,NA,TS,AL052000
20000815,1200,NA,TD,AL052000
20000815,1800,NA,TD,AL052000
20000817,1200,NA,TD,AL062000
20000817,1800,NA,TD,AL062000
20000818,0,NA,TD,AL062000
20000818,600,NA,TD,AL062000
20000818,1200,NA,TS,AL062000
20000818,1800,NA,TD,AL062000
20000819,0,NA,TD,AL062000
20000819,600,NA,TD,AL062000
20000819,1200,NA,TD,AL062000
20000819,1800,NA,TD,AL072000
20000820,0,NA,TD,AL072000
20000820,600,NA,TS,AL072000
20000820,1200,NA,TS,AL072000
20000820,1800,NA,TS,AL072000
20000821,0,NA,TS,AL072000
20000821,600,NA,HU,AL072000
20000821,1200,NA,HU,AL072000
20000821,1800,NA,HU,AL072000
20000822,0,NA,HU,AL072000
20000822,300,P,HU,AL072000
20000822,600,L,HU,AL072000
20000822,915,L,HU,AL072000
20000822,1200,NA,HU,AL072000
20000822,1500,L,HU,AL072000
20000822,1800,NA,HU,AL072000
20000823,0,NA,HU,AL072000
20000823,600,NA,HU,AL072000
20000823,1200,NA,TS,AL072000
20000823,1800,NA,TS,AL072000
20000824,0,NA,TS,AL072000
20000824,600,NA,TS,AL072000
20000824,1200,NA,TD,AL072000
20000901,1200,NA,TD,AL082000
20000901,1800,NA,TD,AL082000
20000902,0,NA,TD,AL082000
20000902,600,NA,TS,AL082000
20000902,1200,NA,TS,AL082000
20000902,1800,NA,TS,AL082000
20000903,0,NA,TS,AL082000
20000903,600,NA,TS,AL082000
20000903,1200,NA,TS,AL082000
20000903,1800,NA,TD,AL082000
20000908,1800,NA,TD,AL092000
20000908,2100,I,TD,AL092000
20000909,0,NA,TD,AL092000
